Año,Lugar,Zona,Numero,turistasINE,yhat_full,median_inc,Población,distance (km),distance,CT_(€),OC_(€),TC
2021,Aragón,España,2040,2705,2273.744874054259,49.64657534246575,1326261.0,911.3157625244618,911.3157625244618,118.47104912818004,16.548858447488584,135.01990757566864
2021,Aragón,España,2040,2445,2264.925000361327,49.64657534246575,1326261.0,911.3157625244618,911.3157625244618,118.47104912818004,16.548858447488584,135.01990757566864
2023,Cantabria,España,678,3693,2307.574766252499,44.83287671232877,584507.0,544.8521463533341,544.8521463533341,70.83077902593344,14.944292237442923,85.77507126337636
2023,Cantabria,España,678,3892,2314.449342483051,44.83287671232877,584507.0,544.8521463533341,544.8521463533341,70.83077902593344,14.944292237442923,85.77507126337636
2023,Cantabria,España,678,3397,2297.38702273329,44.83287671232877,584507.0,544.8521463533341,544.8521463533341,70.83077902593344,14.944292237442923,85.77507126337636
2022,Cantabria,España,960,3693,2307.574766252499,44.83287671232877,584507.0,544.8521463533341,544.8521463533341,70.83077902593344,14.944292237442923,85.77507126337636
2022,Cantabria,España,960,3892,2314.449342483051,44.83287671232877,584507.0,544.8521463533341,544.8521463533341,70.83077902593344,14.944292237442923,85.77507126337636
2022,Cantabria,España,960,3397,2297.38702273329,44.83287671232877,584507.0,544.8521463533341,544.8521463533341,70.83077902593344,14.944292237442923,85.77507126337636
2021,Cantabria,España,1800,3693,2307.574766252499,44.83287671232877,584507.0,544.8521463533341,544.8521463533341,70.83077902593344,14.944292237442923,85.77507126337636
2021,Cantabria,España,1800,3892,2314.449342483051,44.83287671232877,584507.0,544.8521463533341,544.8521463533341,70.83077902593344,14.944292237442923,85.77507126337636
2021,Cantabria,España,1800,3397,2297.38702273329,44.83287671232877,584507.0,544.8521463533341,544.8521463533341,70.83077902593344,14.944292237442923,85.77507126337636
2023,Illes Balears,España,438,961,2215.2348205516864,43.19178082191781,1173008.0,1362.756571097719,1362.756571097719,177.15835424270347,14.397260273972602,191.55561451667606
2023,Illes Balears,España,438,2437,2264.654162852692,43.19178082191781,1173008.0,1362.756571097719,1362.756571097719,177.15835424270347,14.397260273972602,191.55561451667606
2023,Illes Balears,España,438,1904,2246.682382266404,43.19178082191781,1173008.0,1362.756571097719,1362.756571097719,177.15835424270347,14.397260273972602,191.55561451667606
2022,Illes Balears,España,1056,961,2215.2348205516864,43.19178082191781,1173008.0,1362.756571097719,1362.756571097719,177.15835424270347,14.397260273972602,191.55561451667606
2022,Illes Balears,España,1056,2437,2264.654162852692,43.19178082191781,1173008.0,1362.756571097719,1362.756571097719,177.15835424270347,14.397260273972602,191.55561451667606
2022,Illes Balears,España,1056,1904,2246.682382266404,43.19178082191781,1173008.0,1362.756571097719,1362.756571097719,177.15835424270347,14.397260273972602,191.55561451667606
2021,Illes Balears,España,1680,961,2215.2348205516864,43.19178082191781,1173008.0,1362.756571097719,1362.756571097719,177.15835424270347,14.397260273972602,191.55561451667606
2021,Illes Balears,España,1680,2437,2264.654162852692,43.19178082191781,1173008.0,1362.756571097719,1362.756571097719,177.15835424270347,14.397260273972602,191.55561451667606
2021,Illes Balears,España,1680,1904,2246.682382266404,43.19178082191781,1173008.0,1362.756571097719,1362.756571097719,177.15835424270347,14.397260273972602,191.55561451667606
2023,Murcia,España,567,1094,2219.643354218859,38.33972602739726,1518486.0,1026.7679997190555,1026.7679997190555,133.47983996347722,12.779908675799087,146.2597486392763
2023,Murcia,España,567,1594,2236.295421892367,38.33972602739726,1518486.0,1026.7679997190555,1026.7679997190555,133.47983996347722,12.779908675799087,146.2597486392763
2023,Murcia,España,567,1049,2218.1507639113024,38.33972602739726,1518486.0,1026.7679997190555,1026.7679997190555,133.47983996347722,12.779908675799087,146.2597486392763
2022,Murcia,España,576,1094,2219.643354218859,38.33972602739726,1518486.0,1026.7679997190555,1026.7679997190555,133.47983996347722,12.779908675799087,146.2597486392763
2022,Murcia,España,576,1594,2236.295421892367,38.33972602739726,1518486.0,1026.7679997190555,1026.7679997190555,133.47983996347722,12.779908675799087,146.2597486392763
2022,Murcia,España,576,1049,2218.1507639113024,38.33972602739726,1518486.0,1026.7679997190555,1026.7679997190555,133.47983996347722,12.779908675799087,146.2597486392763
2021,Murcia,España,1200,1094,2219.643354218859,38.33972602739726,1518486.0,1026.7679997190555,1026.7679997190555,133.47983996347722,12.779908675799087,146.2597486392763
2021,Murcia,España,1200,1594,2236.295421892367,38.33972602739726,1518486.0,1026.7679997190555,1026.7679997190555,133.47983996347722,12.779908675799087,146.2597486392763
2021,Murcia,España,1200,1049,2218.1507639113024,38.33972602739726,1518486.0,1026.7679997190555,1026.7679997190555,133.47983996347722,12.779908675799087,146.2597486392763
2023,Navarra,España,583,2529,2267.770750510571,57.41095890410959,661537.0,795.3674944099478,795.3674944099478,103.39777427329321,19.136986301369863,122.53476057466307
2023,Navarra,España,583,2530,2267.8046500158807,57.41095890410959,661537.0,795.3674944099478,795.3674944099478,103.39777427329321,19.136986301369863,122.53476057466307
2023,Navarra,España,583,2296,2259.8859639267266,57.41095890410959,661537.0,795.3674944099478,795.3674944099478,103.39777427329321,19.136986301369863,122.53476057466307
2022,Navarra,España,672,2529,2267.770750510571,57.41095890410959,661537.0,795.3674944099478,795.3674944099478,103.39777427329321,19.136986301369863,122.53476057466307
2022,Navarra,España,672,2530,2267.8046500158807,57.41095890410959,661537.0,795.3674944099478,795.3674944099478,103.39777427329321,19.136986301369863,122.53476057466307
2022,Navarra,España,672,2296,2259.8859639267266,57.41095890410959,661537.0,795.3674944099478,795.3674944099478,103.39777427329321,19.136986301369863,122.53476057466307
2021,Navarra,España,1080,2529,2267.770750510571,57.41095890410959,661537.0,795.3674944099478,795.3674944099478,103.39777427329321,19.136986301369863,122.53476057466307
2021,Navarra,España,1080,2530,2267.8046500158807,57.41095890410959,661537.0,795.3674944099478,795.3674944099478,103.39777427329321,19.136986301369863,122.53476057466307
2021,Navarra,España,1080,2296,2259.8859639267266,57.41095890410959,661537.0,795.3674944099478,795.3674944099478,103.39777427329321,19.136986301369863,122.53476057466307
2023,Canarias,España,827,1304,2226.62206647534,37.706849315068496,2172944.0,2064.485011176816,2064.485011176816,268.3830514529861,12.568949771689498,280.9520012246756
2023,Canarias,España,827,2876,2279.5643514906697,37.706849315068496,2172944.0,2064.485011176816,2064.485011176816,268.3830514529861,12.568949771689498,280.9520012246756
2023,Canarias,España,827,2911,2280.7573076405,37.706849315068496,2172944.0,2064.485011176816,2064.485011176816,268.3830514529861,12.568949771689498,280.9520012246756
2022,Canarias,España,576,1304,2226.62206647534,37.706849315068496,2172944.0,2064.485011176816,2064.485011176816,268.3830514529861,12.568949771689498,280.9520012246756
2022,Canarias,España,576,2876,2279.5643514906697,37.706849315068496,2172944.0,2064.485011176816,2064.485011176816,268.3830514529861,12.568949771689498,280.9520012246756
2022,Canarias,España,576,2911,2280.7573076405,37.706849315068496,2172944.0,2064.485011176816,2064.485011176816,268.3830514529861,12.568949771689498,280.9520012246756
2021,Canarias,España,840,1304,2226.62206647534,37.706849315068496,2172944.0,2064.485011176816,2064.485011176816,268.3830514529861,12.568949771689498,280.9520012246756
2021,Canarias,España,840,2876,2279.5643514906697,37.706849315068496,2172944.0,2064.485011176816,2064.485011176816,268.3830514529861,12.568949771689498,280.9520012246756
2021,Canarias,España,840,2911,2280.7573076405,37.706849315068496,2172944.0,2064.485011176816,2064.485011176816,268.3830514529861,12.568949771689498,280.9520012246756
2023,La Rioja,España,358,1819,2243.8295535865,47.726027397260275,319796.0,696.6202209791628,696.6202209791628,90.56062872729117,15.908675799086758,106.46930452637793
2023,La Rioja,España,358,1798,2243.125295309224,47.726027397260275,319796.0,696.6202209791628,696.6202209791628,90.56062872729117,15.908675799086758,106.46930452637793
2023,La Rioja,España,358,1463,2231.9205405124903,47.726027397260275,319796.0,696.6202209791628,696.6202209791628,90.56062872729117,15.908675799086758,106.46930452637793
2022,La Rioja,España,480,1819,2243.8295535865,47.726027397260275,319796.0,696.6202209791628,696.6202209791628,90.56062872729117,15.908675799086758,106.46930452637793
2022,La Rioja,España,480,1798,2243.125295309224,47.726027397260275,319796.0,696.6202209791628,696.6202209791628,90.56062872729117,15.908675799086758,106.46930452637793
2022,La Rioja,España,480,1463,2231.9205405124903,47.726027397260275,319796.0,696.6202209791628,696.6202209791628,90.56062872729117,15.908675799086758,106.46930452637793
2021,La Rioja,España,480,1819,2243.8295535865,47.726027397260275,319796.0,696.6202209791628,696.6202209791628,90.56062872729117,15.908675799086758,106.46930452637793
2021,La Rioja,España,480,1798,2243.125295309224,47.726027397260275,319796.0,696.6202209791628,696.6202209791628,90.56062872729117,15.908675799086758,106.46930452637793
2021,La Rioja,España,480,1463,2231.9205405124903,47.726027397260275,319796.0,696.6202209791628,696.6202209791628,90.56062872729117,15.908675799086758,106.46930452637793
2023,Portugal,Europa,2917,16494,784.2159803167604,26.156311369742532,10269417.0,395.7071480023845,395.7071480023845,102.88385848061996,8.718770456580843,111.6026289372008
2023,Portugal,Europa,2917,30351,964.7052940745884,26.156311369742532,10269417.0,395.7071480023845,395.7071480023845,102.88385848061996,8.718770456580843,111.6026289372008
2023,Portugal,Europa,2917,34685,1029.2734735429622,26.156311369742532,10269417.0,395.7071480023845,395.7071480023845,102.88385848061996,8.718770456580843,111.6026289372008
2022,Portugal,Europa,3360,16494,784.2159803167604,26.156311369742532,10269417.0,395.7071480023845,395.7071480023845,102.88385848061996,8.718770456580843,111.6026289372008
2022,Portugal,Europa,3360,30351,964.7052940745884,26.156311369742532,10269417.0,395.7071480023845,395.7071480023845,102.88385848061996,8.718770456580843,111.6026289372008
2022,Portugal,Europa,3360,34685,1029.2734735429622,26.156311369742532,10269417.0,395.7071480023845,395.7071480023845,102.88385848061996,8.718770456580843,111.6026289372008
2021,Portugal,Europa,3360,16494,784.2159803167604,26.156311369742532,10269417.0,395.7071480023845,395.7071480023845,102.88385848061996,8.718770456580843,111.6026289372008
2021,Portugal,Europa,3360,30351,964.7052940745884,26.156311369742532,10269417.0,395.7071480023845,395.7071480023845,102.88385848061996,8.718770456580843,111.6026289372008
2021,Portugal,Europa,3360,34685,1029.2734735429622,26.156311369742532,10269417.0,395.7071480023845,395.7071480023845,102.88385848061996,8.718770456580843,111.6026289372008
2023,Estados Unidos,Mundo,248,1523,674.8055404442902,58.61857086059204,328239523.0,12448.690318343994,12448.690318343994,1493.8428382012792,39.07904724039469,1532.9218854416738
2023,Estados Unidos,Mundo,248,926,668.8102872445879,58.61857086059204,328239523.0,12448.690318343994,12448.690318343994,1493.8428382012792,39.07904724039469,1532.9218854416738
2023,Estados Unidos,Mundo,248,1204,671.5953911315848,58.61857086059204,328239523.0,12448.690318343994,12448.690318343994,1493.8428382012792,39.07904724039469,1532.9218854416738
2022,Estados Unidos,Mundo,288,1523,674.8055404442902,58.61857086059204,328239523.0,12448.690318343994,12448.690318343994,1493.8428382012792,39.07904724039469,1532.9218854416738
2022,Estados Unidos,Mundo,288,926,668.8102872445879,58.61857086059204,328239523.0,12448.690318343994,12448.690318343994,1493.8428382012792,39.07904724039469,1532.9218854416738
2022,Estados Unidos,Mundo,288,1204,671.5953911315848,58.61857086059204,328239523.0,12448.690318343994,12448.690318343994,1493.8428382012792,39.07904724039469,1532.9218854416738
2021,Estados Unidos,Mundo,2520,1523,674.8055404442902,58.61857086059204,328239523.0,12448.690318343994,12448.690318343994,1493.8428382012792,39.07904724039469,1532.9218854416738
2021,Estados Unidos,Mundo,2520,926,668.8102872445879,58.61857086059204,328239523.0,12448.690318343994,12448.690318343994,1493.8428382012792,39.07904724039469,1532.9218854416738
2021,Estados Unidos,Mundo,2520,1204,671.5953911315848,58.61857086059204,328239523.0,12448.690318343994,12448.690318343994,1493.8428382012792,39.07904724039469,1532.9218854416738
2023,Reino Unido,Europa,558,471,617.1846932600862,40.73926820158793,66834405.0,2129.246451490233,2129.246451490233,425.84929029804664,27.159512134391953,453.0088024324386
2023,Reino Unido,Europa,558,1609,627.7735124077386,40.73926820158793,66834405.0,2129.246451490233,2129.246451490233,425.84929029804664,27.159512134391953,453.0088024324386
2023,Reino Unido,Europa,558,1980,631.2646959046002,40.73926820158793,66834405.0,2129.246451490233,2129.246451490233,425.84929029804664,27.159512134391953,453.0088024324386
2022,Reino Unido,Europa,288,471,617.1846932600862,40.73926820158793,66834405.0,2129.246451490233,2129.246451490233,425.84929029804664,27.159512134391953,453.0088024324386
